time_id,timestamp,date,hour,weekday,is_weekend
559,1543500481.253,2018-11-29,14,Thursday,False
560,1543321102.622,2018-11-27,12,Tuesday,False
561,1543579379.434,2018-11-30,12,Friday,False
562,1543495982.357,2018-11-29,12,Thursday,False
563,1543274834.993,2018-11-26,23,Monday,False
564,1544698205.269,2018-12-13,10,Thursday,False
565,1544935509.372,2018-12-16,4,Sunday,True
566,1544919607.849,2018-12-16,0,Sunday,True
567,1544845515.963,2018-12-15,3,Saturday,True
568,1543802882.414,2018-12-03,2,Monday,False
569,1544688604.996,2018-12-13,8,Thursday,False
570,1544723408.244,2018-12-13,17,Thursday,False
571,1545065405.024,2018-12-17,16,Monday,False
572,1543318041.864,2018-11-27,11,Tuesday,False
573,1543526585.12,2018-11-29,21,Thursday,False
574,1545155709.458,2018-12-18,17,Tuesday,False
575,1543878176.178,2018-12-03,23,Monday,False
576,1544781006.285,2018-12-14,9,Friday,False
577,1543263250.02,2018-11-26,20,Monday,False
578,1543862880.485,2018-12-03,18,Monday,False
579,1543426327.706,2018-11-28,17,Wednesday,False
580,1543846979.811,2018-12-03,14,Monday,False
581,1545032708.056,2018-12-17,7,Monday,False
582,1544948103.318,2018-12-16,8,Sunday,True
583,1543351523.17,2018-11-27,20,Tuesday,False
584,1543617789.23,2018-11-30,22,Friday,False
585,1544915712.001,2018-12-15,23,Saturday,True
586,1543420027.738,2018-11-28,15,Wednesday,False
587,1543301122.192,2018-11-27,6,Tuesday,False
588,1543431908.457,2018-11-28,19,Wednesday,False
589,1543870684.654,2018-12-03,20,Monday,False
590,1543836782.912,2018-12-03,11,Monday,False
591,1543699980.998,2018-12-01,21,Saturday,True
592,1543657681.0,2018-12-01,9,Saturday,True
593,1544841904.123,2018-12-15,2,Saturday,True
594,1543671183.338,2018-12-01,13,Saturday,True
595,1544851811.434,2018-12-15,5,Saturday,True
596,1543457207.489,2018-11-29,2,Thursday,False
597,1543405087.361,2018-11-28,11,Wednesday,False
598,1544736608.997,2018-12-13,21,Thursday,False
599,1543434068.28,2018-11-28,19,Wednesday,False
600,1543534380.7,2018-11-29,23,Thursday,False
601,1543672676.234,2018-12-01,13,Saturday,True
602,1543791176.334,2018-12-02,22,Sunday,True
603,1545116106.114,2018-12-18,6,Tuesday,False
604,1544867405.179,2018-12-15,9,Saturday,True
605,1543463768.213,2018-11-29,3,Thursday,False
606,1545055510.161,2018-12-17,14,Monday,False
607,1543629477.998,2018-12-01,1,Saturday,True
608,1543759977.704,2018-12-02,14,Sunday,True
609,1545019509.212,2018-12-17,4,Monday,False
610,1543608781.513,2018-11-30,20,Friday,False
611,1543236069.571,2018-11-26,12,Monday,False
612,1545084907.154,2018-12-17,22,Monday,False
613,1543323982.006,2018-11-27,13,Tuesday,False
614,1543705682.231,2018-12-01,23,Saturday,True
615,1543870084.712,2018-12-03,20,Monday,False
616,1543307242.121,2018-11-27,8,Tuesday,False
617,1544734815.347,2018-12-13,21,Thursday,False
618,1544707209.507,2018-12-13,13,Thursday,False
619,1543864987.527,2018-12-03,19,Monday,False
620,1544743211.967,2018-12-13,23,Thursday,False
621,1543475876.197,2018-11-29,7,Thursday,False
622,1544687705.143,2018-12-13,7,Thursday,False
623,1544956509.461,2018-12-16,10,Sunday,True
624,1544782507.41,2018-12-14,10,Friday,False
625,1543229409.848,2018-11-26,10,Monday,False
626,1544893212.506,2018-12-15,17,Saturday,True
627,1543210585.939,2018-11-26,5,Monday,False
628,1543638777.42,2018-12-01,4,Saturday,True
629,1544928310.709,2018-12-16,2,Sunday,True
630,1543768980.914,2018-12-02,16,Sunday,True
631,1543783380.005,2018-12-02,20,Sunday,True
632,1543884179.365,2018-12-04,0,Tuesday,False
633,1543555982.675,2018-11-30,5,Friday,False
634,1543327583.792,2018-11-27,14,Tuesday,False
635,1544802304.347,2018-12-14,15,Friday,False
636,1543555976.055,2018-11-30,5,Friday,False
637,1543449907.758,2018-11-29,0,Thursday,False
638,1543617187.166,2018-11-30,22,Friday,False
639,1544754008.046,2018-12-14,2,Friday,False
640,1544746808.192,2018-12-14,0,Friday,False
641,1543234450.106,2018-11-26,12,Monday,False
642,1543556577.5,2018-11-30,5,Friday,False
643,1543559281.68,2018-11-30,6,Friday,False
644,1544784012.969,2018-12-14,10,Friday,False
645,1543561986.011,2018-11-30,7,Friday,False
646,1544973004.01,2018-12-16,15,Sunday,True
647,1544769907.455,2018-12-14,6,Friday,False
648,1543304001.989,2018-11-27,7,Tuesday,False
649,1544727315.669,2018-12-13,18,Thursday,False
650,1543303281.913,2018-11-27,7,Tuesday,False
651,1543301663.827,2018-11-27,6,Tuesday,False
652,1543476484.621,2018-11-29,7,Thursday,False
653,1544941212.674,2018-12-16,6,Sunday,True
654,1543421485.835,2018-11-28,16,Wednesday,False
655,1543597086.781,2018-11-30,16,Friday,False
656,1543745878.584,2018-12-02,10,Sunday,True
657,1543290322.466,2018-11-27,3,Tuesday,False
658,1544756706.801,2018-12-14,3,Friday,False
659,1543449188.119,2018-11-28,23,Wednesday,False
660,1543560177.657,2018-11-30,6,Friday,False
661,1545041710.321,2018-12-17,10,Monday,False
662,1543212976.137,2018-11-26,6,Monday,False
663,1543227250.145,2018-11-26,10,Monday,False
664,1544942110.297,2018-12-16,6,Sunday,True
665,1543360702.53,2018-11-27,23,Tuesday,False
666,1543424484.829,2018-11-28,17,Wednesday,False
667,1545131706.866,2018-12-18,11,Tuesday,False
668,1543685283.922,2018-12-01,17,Saturday,True
669,1543570381.636,2018-11-30,9,Friday,False
670,1543350264.282,2018-11-27,20,Tuesday,False
671,1545090010.005,2018-12-17,23,Monday,False
672,1544939409.344,2018-12-16,5,Sunday,True
673,1543404728.223,2018-11-28,11,Wednesday,False
674,1545044705.335,2018-12-17,11,Monday,False
675,1544802913.955,2018-12-14,15,Friday,False
676,1544723413.067,2018-12-13,17,Thursday,False
677,1543588983.879,2018-11-30,14,Friday,False
678,1544737809.978,2018-12-13,21,Thursday,False
679,1543456387.569,2018-11-29,1,Thursday,False
680,1543471079.725,2018-11-29,5,Thursday,False
681,1543424184.339,2018-11-28,16,Wednesday,False
682,1545011705.449,2018-12-17,1,Monday,False
683,1544676311.332,2018-12-13,4,Thursday,False
684,1543501982.319,2018-11-29,14,Thursday,False
685,1543524783.43,2018-11-29,20,Thursday,False
686,1544778610.125,2018-12-14,9,Friday,False
687,1545141309.664,2018-12-18,13,Tuesday,False
688,1543400768.084,2018-11-28,10,Wednesday,False
689,1544689808.476,2018-12-13,8,Thursday,False
690,1543614785.953,2018-11-30,21,Friday,False
691,1543408883.206,2018-11-28,12,Wednesday,False
692,1543398428.104,2018-11-28,9,Wednesday,False
693,1545074403.978,2018-12-17,19,Monday,False
694,1545021307.193,2018-12-17,4,Monday,False
695,1543677182.835,2018-12-01,15,Saturday,True
696,1543465028.299,2018-11-29,4,Thursday,False
697,1545127216.259,2018-12-18,10,Tuesday,False
698,1543428308.376,2018-11-28,18,Wednesday,False
699,1544812206.009,2018-12-14,18,Friday,False
700,1543451887.336,2018-11-29,0,Thursday,False
701,1543622586.579,2018-12-01,0,Saturday,True
702,1544901907.484,2018-12-15,19,Saturday,True
703,1544931312.237,2018-12-16,3,Sunday,True
704,1543646277.502,2018-12-01,6,Saturday,True
705,1543286183.452,2018-11-27,2,Tuesday,False
706,1543900380.838,2018-12-04,5,Tuesday,False
707,1543301123.765,2018-11-27,6,Tuesday,False
708,1543237509.837,2018-11-26,13,Monday,False
709,1543401667.745,2018-11-28,10,Wednesday,False
710,1544927715.883,2018-12-16,2,Sunday,True
711,1543730289.376,2018-12-02,5,Sunday,True
712,1543824781.865,2018-12-03,8,Monday,False
713,1544993106.128,2018-12-16,20,Sunday,True
714,1544766613.357,2018-12-14,5,Friday,False
715,1545105606.933,2018-12-18,4,Tuesday,False
716,1545096305.365,2018-12-18,1,Tuesday,False
717,1543351342.763,2018-11-27,20,Tuesday,False
718,1544724311.147,2018-12-13,18,Thursday,False
719,1543804986.614,2018-12-03,2,Monday,False
720,1543268829.713,2018-11-26,21,Monday,False
721,1543463947.747,2018-11-29,3,Thursday,False
722,1543216726.117,2018-11-26,7,Monday,False
723,1543445228.597,2018-11-28,22,Wednesday,False
724,1544884211.685,2018-12-15,14,Saturday,True
725,1543573980.906,2018-11-30,10,Friday,False
726,1543487282.536,2018-11-29,10,Thursday,False
727,1543431367.785,2018-11-28,18,Wednesday,False
728,1543343601.836,2018-11-27,18,Tuesday,False
729,1543779785.563,2018-12-02,19,Sunday,True
730,1543797477.352,2018-12-03,0,Monday,False
731,1545133810.019,2018-12-18,11,Tuesday,False
732,1545150013.977,2018-12-18,16,Tuesday,False
733,1543236789.976,2018-11-26,12,Monday,False
734,1543888383.941,2018-12-04,1,Tuesday,False
735,1543463659.671,2018-11-29,3,Thursday,False
736,1543450808.19,2018-11-29,0,Thursday,False
737,1544894109.303,2018-12-15,17,Saturday,True
738,1543422686.657,2018-11-28,16,Wednesday,False
739,1543213622.264,2018-11-26,6,Monday,False
740,1543452707.147,2018-11-29,0,Thursday,False
741,1543359623.593,2018-11-27,23,Tuesday,False
742,1544731209.554,2018-12-13,20,Thursday,False
743,1543864079.329,2018-12-03,19,Monday,False
744,1543901277.64,2018-12-04,5,Tuesday,False
745,1543315523.999,2018-11-27,10,Tuesday,False
746,1543465388.396,2018-11-29,4,Thursday,False
747,1543655281.147,2018-12-01,9,Saturday,True
748,1543287982.017,2018-11-27,3,Tuesday,False
749,1543428308.279,2018-11-28,18,Wednesday,False
750,1543354403.81,2018-11-27,21,Tuesday,False
751,1543460360.014,2018-11-29,2,Thursday,False
752,1543507677.252,2018-11-29,16,Thursday,False
753,1544673304.885,2018-12-13,3,Thursday,False
754,1544904308.305,2018-12-15,20,Saturday,True
755,1543556283.738,2018-11-30,5,Friday,False
756,1543560183.599,2018-11-30,6,Friday,False
757,1543593483.676,2018-11-30,15,Friday,False
758,1543528082.617,2018-11-29,21,Thursday,False
759,1543279335.229,2018-11-27,0,Tuesday,False
760,1543277835.398,2018-11-27,0,Tuesday,False
761,1543330461.93,2018-11-27,14,Tuesday,False
762,1545147911.68,2018-12-18,15,Tuesday,False
763,1544861412.683,2018-12-15,8,Saturday,True
764,1544875503.471,2018-12-15,12,Saturday,True
765,1543660076.989,2018-12-01,10,Saturday,True
766,1545102005.61,2018-12-18,3,Tuesday,False
767,1544748012.439,2018-12-14,0,Friday,False
768,1543635481.545,2018-12-01,3,Saturday,True
769,1543671477.234,2018-12-01,13,Saturday,True
770,1543412184.753,2018-11-28,13,Wednesday,False
771,1543770482.316,2018-12-02,17,Sunday,True
772,1544808004.519,2018-12-14,17,Friday,False
773,1543549381.435,2018-11-30,3,Friday,False
774,1543528376.476,2018-11-29,21,Thursday,False
775,1543304002.259,2018-11-27,7,Tuesday,False
776,1543408867.746,2018-11-28,12,Wednesday,False
777,1544947511.006,2018-12-16,8,Sunday,True
778,1543308501.921,2018-11-27,8,Tuesday,False
779,1543834984.123,2018-12-03,11,Monday,False
780,1543345224.186,2018-11-27,19,Tuesday,False
781,1545075010.359,2018-12-17,19,Monday,False
782,1544858106.577,2018-12-15,7,Saturday,True
783,1543471676.057,2018-11-29,6,Thursday,False
784,1544989507.623,2018-12-16,19,Sunday,True
785,1544751313.892,2018-12-14,1,Friday,False
786,1543305801.945,2018-11-27,8,Tuesday,False
787,1543367362.287,2018-11-28,1,Wednesday,False
788,1545144609.422,2018-12-18,14,Tuesday,False
789,1543328844.189,2018-11-27,14,Tuesday,False
790,1543362502.139,2018-11-27,23,Tuesday,False
791,1543713477.502,2018-12-02,1,Sunday,True
792,1543306522.773,2018-11-27,8,Tuesday,False
793,1544399590.978,2018-12-09,23,Sunday,True
794,1544862607.232,2018-12-15,8,Saturday,True
795,1543904879.186,2018-12-04,6,Tuesday,False
796,1544984703.515,2018-12-16,18,Sunday,True
797,1543277712.587,2018-11-27,0,Tuesday,False
798,1543302742.018,2018-11-27,7,Tuesday,False
799,1544858108.821,2018-12-15,7,Saturday,True
800,1543797183.314,2018-12-03,0,Monday,False
801,1543825981.542,2018-12-03,8,Monday,False
802,1543246150.296,2018-11-26,15,Monday,False
803,1544976914.325,2018-12-16,16,Sunday,True
804,1543764476.357,2018-12-02,15,Sunday,True
805,1543346482.332,2018-11-27,19,Tuesday,False
806,1544684709.604,2018-12-13,7,Thursday,False
807,1544798108.599,2018-12-14,14,Friday,False
808,1543305803.446,2018-11-27,8,Tuesday,False
809,1543767482.227,2018-12-02,16,Sunday,True
810,1543753381.641,2018-12-02,12,Sunday,True
811,1543571280.755,2018-11-30,9,Friday,False
812,1543429585.582,2018-11-28,18,Wednesday,False
813,1543515485.251,2018-11-29,18,Thursday,False
814,1544795105.328,2018-12-14,13,Friday,False
815,1543580879.025,2018-11-30,12,Friday,False
816,1544730916.672,2018-12-13,19,Thursday,False
817,1544863205.273,2018-12-15,8,Saturday,True
818,1543432268.055,2018-11-28,19,Wednesday,False
819,1543411885.335,2018-11-28,13,Wednesday,False
820,1543548778.247,2018-11-30,3,Friday,False
821,1544688606.839,2018-12-13,8,Thursday,False
822,1545064811.019,2018-12-17,16,Monday,False
823,1543360342.149,2018-11-27,23,Tuesday,False
824,1543445588.228,2018-11-28,22,Wednesday,False
825,1543261449.766,2018-11-26,19,Monday,False
826,1544874611.052,2018-12-15,11,Saturday,True
827,1543855979.582,2018-12-03,16,Monday,False
828,1543447720.709,2018-11-28,23,Wednesday,False
829,1543427948.784,2018-11-28,17,Wednesday,False
830,1543364842.601,2018-11-28,0,Wednesday,False
831,1543432448.037,2018-11-28,19,Wednesday,False
832,1543827184.176,2018-12-03,8,Monday,False
833,1544776511.205,2018-12-14,8,Friday,False
834,1543308322.142,2018-11-27,8,Tuesday,False
835,1543699682.391,2018-12-01,21,Saturday,True
836,1543450120.65,2018-11-29,0,Thursday,False
837,1543234990.166,2018-11-26,12,Monday,False
838,1544771711.414,2018-12-14,7,Friday,False
839,1544715311.081,2018-12-13,15,Thursday,False
840,1543402208.187,2018-11-28,10,Wednesday,False
841,1545081013.356,2018-12-17,21,Monday,False
842,1543888384.475,2018-12-04,1,Tuesday,False
843,1543397856.879,2018-11-28,9,Wednesday,False
844,1543822682.572,2018-12-03,7,Monday,False
845,1545140403.775,2018-12-18,13,Tuesday,False
846,1543290862.34,2018-11-27,3,Tuesday,False
847,1544674205.742,2018-12-13,4,Thursday,False
848,1543840386.296,2018-12-03,12,Monday,False
849,1544960110.993,2018-12-16,11,Sunday,True
850,1543629186.122,2018-12-01,1,Saturday,True
851,1543421647.772,2018-11-28,16,Wednesday,False
852,1543397854.534,2018-11-28,9,Wednesday,False
853,1544866810.114,2018-12-15,9,Saturday,True
854,1545003011.076,2018-12-16,23,Sunday,True
855,1545117012.595,2018-12-18,7,Tuesday,False
856,1543774077.82,2018-12-02,18,Sunday,True
857,1545035108.057,2018-12-17,8,Monday,False
858,1543602179.314,2018-11-30,18,Friday,False
859,1544905809.802,2018-12-15,20,Saturday,True
860,1545073512.753,2018-12-17,19,Monday,False
861,1543331002.127,2018-11-27,15,Tuesday,False
862,1543519388.588,2018-11-29,19,Thursday,False
863,1544875809.004,2018-12-15,12,Saturday,True
864,1543461553.393,2018-11-29,3,Thursday,False
865,1543883584.692,2018-12-04,0,Tuesday,False
866,1543695483.481,2018-12-01,20,Saturday,True
867,1543767785.081,2018-12-02,16,Sunday,True
868,1544907304.437,2018-12-15,20,Saturday,True
869,1543816376.633,2018-12-03,5,Monday,False
870,1543454768.022,2018-11-29,1,Thursday,False
871,1543762982.006,2018-12-02,15,Sunday,True
872,1545024310.668,2018-12-17,5,Monday,False
873,1543540081.854,2018-11-30,1,Friday,False
874,1543303463.522,2018-11-27,7,Tuesday,False
875,1543619583.597,2018-11-30,23,Friday,False
876,1544805303.473,2018-12-14,16,Friday,False
877,1543642378.627,2018-12-01,5,Saturday,True
878,1543643286.435,2018-12-01,5,Saturday,True
879,1543774987.806,2018-12-02,18,Sunday,True
880,1545056707.035,2018-12-17,14,Monday,False
881,1544793612.12,2018-12-14,13,Friday,False
882,1545036909.779,2018-12-17,8,Monday,False
883,1543310843.555,2018-11-27,9,Tuesday,False
884,1543507376.209,2018-11-29,16,Thursday,False
885,1543498084.646,2018-11-29,13,Thursday,False
886,1543267929.564,2018-11-26,21,Monday,False
887,1543416386.68,2018-11-28,14,Wednesday,False
888,1545139506.016,2018-12-18,13,Tuesday,False
889,1543722776.939,2018-12-02,3,Sunday,True
890,1543534384.706,2018-11-29,23,Thursday,False
891,1543323262.047,2018-11-27,12,Tuesday,False
892,1543326503.873,2018-11-27,13,Tuesday,False
893,1544927407.348,2018-12-16,2,Sunday,True
894,1543647179.031,2018-12-01,6,Saturday,True
895,1544949304.341,2018-12-16,8,Sunday,True
896,1543401983.049,2018-11-28,10,Wednesday,False
897,1543440188.467,2018-11-28,21,Wednesday,False
898,1543423285.779,2018-11-28,16,Wednesday,False
899,1543245069.66,2018-11-26,15,Monday,False
900,1543762979.432,2018-12-02,15,Sunday,True
901,1543298602.188,2018-11-27,6,Tuesday,False
902,1543478579.966,2018-11-29,8,Thursday,False
903,1544931010.393,2018-12-16,3,Sunday,True
904,1544794515.195,2018-12-14,13,Friday,False
905,1543605786.948,2018-11-30,19,Friday,False
906,1545129911.865,2018-12-18,10,Tuesday,False
907,1543721276.222,2018-12-02,3,Sunday,True
908,1543454948.129,2018-11-29,1,Thursday,False
909,1543428128.263,2018-11-28,18,Wednesday,False
910,1544697307.695,2018-12-13,10,Thursday,False
911,1543405268.068,2018-11-28,11,Wednesday,False
912,1545045305.703,2018-12-17,11,Monday,False
913,1543510080.528,2018-11-29,16,Thursday,False
914,1544807403.587,2018-12-14,17,Friday,False
915,1543453507.165,2018-11-29,1,Thursday,False
916,1543850883.413,2018-12-03,15,Monday,False
917,1543803481.359,2018-12-03,2,Monday,False
918,1544810414.042,2018-12-14,18,Friday,False
919,1543409407.764,2018-11-28,12,Wednesday,False
920,1544683508.372,2018-12-13,6,Thursday,False
921,1543472577.784,2018-11-29,6,Thursday,False
922,1544945412.368,2018-12-16,7,Sunday,True
923,1543415887.679,2018-11-28,14,Wednesday,False
924,1543707183.686,2018-12-01,23,Saturday,True
925,1544840111.377,2018-12-15,2,Saturday,True
926,1543359442.343,2018-11-27,22,Tuesday,False
927,1543737482.899,2018-12-02,7,Sunday,True
928,1544820005.44,2018-12-14,20,Friday,False
929,1543513677.937,2018-11-29,17,Thursday,False
930,1543276635.06,2018-11-26,23,Monday,False
931,1543827183.232,2018-12-03,8,Monday,False
932,1544815811.586,2018-12-14,19,Friday,False
933,1543453764.965,2018-11-29,1,Thursday,False
934,1543311203.38,2018-11-27,9,Tuesday,False
935,1543551183.948,2018-11-30,4,Friday,False
936,1545065107.259,2018-12-17,16,Monday,False
937,1543545783.275,2018-11-30,2,Friday,False
938,1543607881.769,2018-11-30,19,Friday,False
939,1543713480.551,2018-12-02,1,Sunday,True
940,1544673604.659,2018-12-13,4,Thursday,False
941,1543292302.074,2018-11-27,4,Tuesday,False
942,1543353862.406,2018-11-27,21,Tuesday,False
943,1543298422.139,2018-11-27,6,Tuesday,False
944,1543678378.43,2018-12-01,15,Saturday,True
945,1543417687.869,2018-11-28,15,Wednesday,False
946,1543354762.44,2018-11-27,21,Tuesday,False
947,1544813110.265,2018-12-14,18,Friday,False
948,1544672509.485,2018-12-13,3,Thursday,False
949,1545121812.007,2018-12-18,8,Tuesday,False
950,1543296802.267,2018-11-27,5,Tuesday,False
951,1543652881.961,2018-12-01,8,Saturday,True
952,1543274474.229,2018-11-26,23,Monday,False
953,1543445407.421,2018-11-28,22,Wednesday,False
954,1543272102.842,2018-11-26,22,Monday,False
955,1543447027.975,2018-11-28,23,Wednesday,False
956,1543600679.338,2018-11-30,17,Friday,False
957,1543429928.243,2018-11-28,18,Wednesday,False
958,1544408017.356,2018-12-10,2,Monday,False
959,1545108311.036,2018-12-18,4,Tuesday,False
960,1543829282.034,2018-12-03,9,Monday,False
961,1543440187.998,2018-11-28,21,Wednesday,False
962,1545077703.725,2018-12-17,20,Monday,False
963,1544913311.223,2018-12-15,22,Saturday,True
964,1543325422.337,2018-11-27,13,Tuesday,False
965,1543639083.29,2018-12-01,4,Saturday,True
966,1544907315.037,2018-12-15,20,Saturday,True
967,1543419487.728,2018-11-28,15,Wednesday,False
968,1543289602.193,2018-11-27,3,Tuesday,False
969,1543621389.493,2018-11-30,23,Friday,False
970,1543649583.757,2018-12-01,7,Saturday,True
971,1543640280.846,2018-12-01,4,Saturday,True
972,1543353863.835,2018-11-27,21,Tuesday,False
973,1543332082.049,2018-11-27,15,Tuesday,False
974,1543430108.33,2018-11-28,18,Wednesday,False
